"","Tipo","Literal","CCAA","Provincia","Municipio","Encuestadora.Medio","Fuente","Muestra","Trabajo.Campo","Último.día","Particip","Lead","Ganador","Ventaja","BNG","CC.NCa","CpM","Cs","CUP","EC","ECP","EH.Bildu","ERC.Sobiranistes","EV","Junts","JxCat","Más.País","Més.Compromís","NA.","PACMA","PDeCAT","PNV","PP","PRC","PSC","PSdeG.PSOE","PSOE","Somos.Región","TE","Unidas.Podemos","Vox"
"453","Generales","España","Esp.","-","-","GAD3/ABC","https://www.abc.es/espana/abci-pp-sube-hasta-115-escanos-y-pone-peligro-mayoria-psoe-202005102332_noticia.html","1004","4–8 May 2020","2020-05-08","66","1.6","PSOE","PSOE +1.6",NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,27.1,NA,NA,NA,28.7,NA,NA,10.9,11.7
"454","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-8my-el-bloque-de-derechas-con-opciones-reales-de-gobernar/","4753","2–7 May 2020","2020-05-07","-","1.4","PSOE","PSOE +1.4",0.6,0.5,NA,7.6,0.8,NA,NA,1.2,3.3,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.3,24.9,0.3,NA,NA,26.3,NA,0.1,11.4,14.1
"455","Generales","España","Esp.","-","-","Sináptica/Público","https://www.publico.es/politica/sondeo-pandemia-quema-psoe-aupa-pp-unidas-resiste.html","1001","28 Apr–4 May 2020","2020-05-04","-","2.8","PSOE","PSOE +2.8",NA,NA,NA,7.5,1.3,NA,NA,1.6,3.3,NA,NA,2.6,2.2,NA,NA,NA,NA,1.2,22.3,NA,NA,NA,25.1,NA,NA,13.1,15.7
"456","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-sanitarios-mas-valorados-crisis-coronavirus-monarquia-suspende_202005045eaff0a980205c0001ff6619.html","-","27 Apr–1 May 2020","2020-05-01","-","7.5","PSOE","PSOE +7.5",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,NA,27.9,NA,NA,12.3,17
"457","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200504/aepsm5clbrgchia5knctxzv2bm.html","1000","27–30 Apr 2020","2020-04-30","62.5","3.1","PSOE","PSOE +3.1",0.5,0.5,NA,6.2,0.9,NA,NA,1.1,3.5,NA,NA,2.7,1.7,NA,0.4,NA,NA,1.6,23.2,0.3,NA,NA,26.3,NA,0.1,13,15.4
"458","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-30a-bajada-de-la-izquierda/","1480","26–29 Apr 2020","2020-04-29","-","3.6","PSOE","PSOE +3.6",0.6,0.5,NA,7.3,0.9,NA,NA,1.2,3.4,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.4,23.8,0.3,NA,NA,27.4,NA,0.1,11.4,14.2
"459","Generales","España","Esp.","-","-","DYM/Henneo","https://www.20minutos.es/noticia/4241207/0/psoe-desgaste-crisis-pp-podemos-encuesta-coronavirus/","1000","23–25 Apr 2020","2020-04-25","-","2.7","PSOE","PSOE +2.7",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,22.4,NA,NA,NA,25.1,NA,NA,12.1,15.3
"460","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20200426/pp-puntos-escanos-psoe-caidas-podemos-vox/485202091_0.html","1200","21–24 Apr 2020","2020-04-24","-","2.8","PSOE","PSOE +2.8",0.4,0.3,NA,7.5,0.7,NA,NA,1,3.2,NA,NA,2.4,1.2,NA,0.3,NA,NA,1.5,25.4,0.3,NA,NA,28.2,NA,0.1,11,14.5
"461","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","20–24 Apr 2020","2020-04-24","-","1.6","PSOE","PSOE +1.6",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,NA,NA,NA,26.7,NA,NA,12,13.6
"462","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-22a-empate-maximo-entre-bloques-descenso-de-ciudadanos/","1500","20–22 Apr 2020","2020-04-22","-","4.6","PSOE","PSOE +4.6",0.6,0.5,NA,7.1,0.9,NA,NA,1.2,3.6,NA,NA,2.4,1.7,NA,0.4,NA,NA,1.3,23.7,0.3,NA,NA,28.3,NA,0.1,11.6,13.8
"463","Generales","España","Esp.","-","-","Hamalgama Métrica/OKDiario","https://okdiario.com/espana/casado-queda-10-escanos-sanchez-que-pierde-8-derecha-saca-ya-11-frente-popular-5482463","1000","14–17 Apr 2020","2020-04-17","63.4","4.1","PSOE","PSOE +4.1",NA,NA,NA,5.3,NA,NA,NA,1.2,3.6,NA,NA,2.5,1.6,NA,NA,NA,NA,1.6,22.7,NA,NA,NA,26.8,NA,NA,13.4,15
"464","Generales","España","Esp.","-","-","Sigma Dos/El Mundo","https://www.elmundo.es/espana/2020/04/19/5e9b7c57fc6c83684b8b45b3.html","1000","13–15 Apr 2020","2020-04-15","-","6.3","PSOE","PSOE +6.3",NA,NA,NA,5.4,NA,NA,NA,NA,3.6,NA,NA,1.9,1.3,NA,NA,NA,NA,1.9,25.4,NA,NA,NA,31.7,NA,NA,11.5,11.9
"465","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-17a-el-psoe-recupera-terreno-bajan-cs-up-y-vox/","3500","8–14 Apr 2020","2020-04-14","-","4.5","PSOE","PSOE +4.5",0.6,0.5,NA,7.5,0.9,NA,NA,1.1,3.6,NA,NA,2.4,1.8,NA,0.4,NA,NA,1.3,23.6,0.3,NA,NA,28.1,NA,0.1,11.5,13.9
"466","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-8a-ligero-repunte-del-bipartidismo-el-psoe-recupera-algunos-escanos/","2115","2–7 Apr 2020","2020-04-07","-","2.4","PSOE","PSOE +2.4",0.6,0.6,NA,8.3,0.9,NA,NA,1.2,3.7,NA,NA,2.5,1.9,NA,0.4,NA,NA,1.4,23.5,0.3,NA,NA,25.9,NA,0.1,11.9,14.3
"467","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-abril-2020/","1057","1–7 Apr 2020","2020-04-07","64.5","6.0","PSOE","PSOE +6.0",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,28.2,NA,NA,11,16
"468","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/Vox-PSOE-Unidas-Podemos-elecciones_0_1016299038.html","1100","1–7 Apr 2020","2020-04-07","62.6","7.4","PSOE","PSOE +7.4",0.5,0.5,NA,6.9,1,NA,NA,1.2,3.7,NA,NA,2.3,1.7,NA,0.4,NA,NA,1.5,20.5,0.3,NA,NA,27.9,NA,0.1,13.7,16.3
"469","Generales","España","Esp.","-","-","Intercampo/CIS","http://datos.cis.es/pdf/Es3279mar_A.pdf","3000","30 Mar–7 Apr 2020","2020-04-07","-","10.1","PSOE","PSOE +10.1",0.5,0.4,NA,7.6,0.6,NA,NA,0.5,3.3,NA,NA,1.4,1.5,NA,0.3,NA,NA,1.2,21.1,0.2,NA,NA,31.2,NA,0.1,12,13
"470","Generales","España","Esp.","-","-","Sigma Dos/Antena 3","https://www.antena3.com/noticias/espana/encuesta-crisis-coronavirus-refuerza-bipartidismo-eleva-intencion-voto-psoe_202004075e8c7489b328c6000142df78.html","-","25 Mar–1 Apr 2020","2020-04-01","-","7.9","PSOE","PSOE +7.9",NA,NA,NA,4.4,NA,NA,NA,NA,3.7,NA,NA,1.9,1.5,NA,NA,NA,NA,1.8,24.3,NA,NA,NA,32.2,NA,NA,11,13.8
"471","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/04/01/barometro-abril-sw-demoscopia/","1102","27–31 Mar 2020","2020-03-31","-","3.9","PSOE","PSOE +3.9",NA,0.6,NA,5.1,0.9,NA,NA,1.2,3.8,NA,NA,2.6,2.3,NA,0.5,NA,NA,1.7,21.6,0.3,NA,NA,25.5,NA,NA,12.6,16.9
"472","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-en-abierto-la-derecha-supera-al-bloque-de-izquierdas-en-7p-y-casi-30-escanos/","2500","26–30 Mar 2020","2020-03-30","-","2.0","PSOE","PSOE +2.0",0.7,0.6,NA,8.9,0.9,NA,NA,1.2,3.8,NA,NA,2.6,2,NA,0.4,NA,NA,1.3,23.2,0.2,NA,NA,25.2,NA,0.1,12,14.2
"473","Generales","España","Esp.","-","-","DYM/Henneo","https://www.diariodeleon.es/articulo/afondo/votantes-censuran-gobierno-suspenden-todos-lideres-politicos/202004020132222001108.html","1001","26–27 Mar 2020","2020-03-27","-","3.7","PSOE","PSOE +3.7",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,23.1,NA,NA,NA,26.8,NA,NA,11.8,14.4
"474","Generales","España","Esp.","-","-","SyM Consulting/La Nueva Crónica","https://www.lanuevacronica.com/el-psoe-baja-pero-ganaria-las-elecciones","3104","23–26 Mar 2020","2020-03-26","70.7","6.3","PSOE","PSOE +6.3",NA,NA,NA,5.2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,NA,NA,NA,26.2,NA,NA,11.8,15.7
"475","Generales","España","Esp.","-","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/92368796/Sondeo-ESdiario-el-PSOE-se-hunde-por-la-tardia-reaccion-de-Sanchez-al-Covid-19.html","1000","16–17 Mar 2020","2020-03-17","65.2","1.1","PSOE","PSOE +1.1",0.5,0.5,NA,8.3,1.3,NA,NA,1.2,3,NA,NA,2.8,1.3,NA,0.4,NA,NA,1.6,23.4,0.3,NA,NA,24.5,NA,0.1,13.6,14.5
"476","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-14m-giro-a-la-derecha-en-plena-crisis-del-covid-19/≈≈","1200","12–13 Mar 2020","2020-03-13","-","3.8","PSOE","PSOE +3.8",0.8,0.5,NA,7.8,1,NA,NA,1.2,3.8,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.4,21.7,0.3,NA,NA,25.5,NA,0.1,13.4,15.1
"477","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3277marMT_A.pdf","3912","1–13 Mar 2020","2020-03-13","-","12.3","PSOE","PSOE +12.3",0.6,0.4,NA,7.2,0.5,NA,NA,1.2,2.4,NA,NA,1.2,1.2,NA,0.4,NA,NA,1.5,19.6,0.1,NA,NA,31.9,NA,0.1,12.9,14.8
"478","Generales","Galicia","Gal.","-","-","GESOP/CEO","http://upceo.ceo.gencat.cat/wsceop/7548/Dossier%20de%20premsa%20-962.pdf","2000","10 Feb–9 Mar 2020","2020-03-09","68","1.2","ERC–Sobiranistes","ERC–Sobiranistes +1.2",NA,NA,NA,3.3,5.8,NA,14.6,NA,22.9,NA,NA,12.7,NA,NA,NA,NA,NA,NA,8.6,NA,21.7,NA,NA,NA,NA,NA,6.8
"479","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-marzo-2020/","1029","2–6 Mar 2020","2020-03-06","67.6","6.8","PSOE","PSOE +6.8",NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,27.7,NA,NA,14.9,15.1
"480","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-ganaria-las-elecciones-generales-con-el-288-de-los-votos_202003075e63ae1e7795c700018e83bb.html","-","2–6 Mar 2020","2020-03-06","-","7.7","PSOE","PSOE +7.7",NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,28.8,NA,NA,13.2,17.6
"481","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20200417/encuesta-continua-coronavirus-espanoles-desaprueba-sanchez-psoe/483202529_0.html","-","5 Mar 2020","2020-03-05","-","6.9","PSOE","PSOE +6.9",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,27.9,NA,NA,12.3,16.4
"482","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-6m-los-bloques-vuelven-a-igualarse/","1250","1–5 Mar 2020","2020-03-05","-","7.4","PSOE","PSOE +7.4",0.5,0.5,NA,5.5,0.9,NA,NA,1.1,3.7,NA,NA,2.7,1.9,NA,0.4,NA,NA,1.4,20.3,0.3,NA,NA,27.7,NA,0.1,13.2,17
"483","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/02/29/barometro-marzo-sw-demoscopia/","1302","24–28 Feb 2020","2020-02-28","-","8.1","PSOE","PSOE +8.1",NA,0.6,NA,3.9,1,NA,NA,1.1,3.6,NA,NA,2.3,2.4,NA,0.4,NA,NA,1.6,19.7,0.3,NA,NA,27.8,NA,NA,13.2,18.8
"484","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-25f-la-descomposicion-de-cs-que-perderia-el-grupo-propio-da-alas-a-pp-y-vox/","1250","23–25 Feb 2020","2020-02-25","-","7.3","PSOE","PSOE +7.3",0.5,0.5,NA,5.3,0.9,NA,NA,1.1,3.6,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.5,20.4,0.2,NA,NA,27.7,NA,0.1,13.3,17
"485","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-se-mantiene-como-primera-fuerza-con-el-29-del-voto_202002235e5281750cf2a8ef1789f1bc.html","-","17–21 Feb 2020","2020-02-21","-","8.1","PSOE","PSOE +8.1",NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,29.1,NA,NA,13.4,17
"486","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Feb 2020","2020-02-15","-","5.9","PSOE","PSOE +5.9",NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,26.9,NA,NA,13.8,16.2
"487","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200217/2p3gexyx6rfuncs6n7t5lbjdui.html","1000","6–14 Feb 2020","2020-02-14","62.9","4.7","PSOE","PSOE +4.7",0.5,0.5,NA,5.6,0.9,NA,NA,1.1,3.4,NA,NA,2.9,1.7,NA,0.5,NA,NA,1.5,22.2,0.3,NA,NA,26.9,NA,0.1,13.2,16.1
"488","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-febrero-2020/","1073","3–11 Feb 2020","2020-02-11","67.5","10.9","PSOE","PSOE +10.9",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,28.5,NA,NA,14,16.1
"489","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3273marMT_A.pdf","2957","1–11 Feb 2020","2020-02-11","-","12.0","PSOE","PSOE +12.0",0.7,0.2,NA,8.1,1,NA,NA,1.1,3.3,NA,NA,1.8,1.6,NA,0.3,NA,NA,1.3,18.9,0.1,NA,NA,30.9,NA,0.1,13.6,13.4
"490","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/Gobierno_0_994950716.html","1100","3–7 Feb 2020","2020-02-07","63.8","7.4","PSOE","PSOE +7.4",0.5,0.5,NA,6.2,1,NA,NA,1.1,3.3,NA,NA,2.7,2,NA,0.4,NA,NA,1.5,20.2,0.3,NA,NA,27.6,NA,0.1,13.5,16.9
"491","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-generales-10f-vuelve-el-empate-entre-bloques-erc-sube-y-saca-1p-a-jxcat/","1490","3–5 Feb 2020","2020-02-05","-","7.3","PSOE","PSOE +7.3",0.5,0.5,NA,6.1,0.9,NA,NA,1.1,3.7,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.5,19.9,0.2,NA,NA,27.2,NA,0.1,13.4,16.8
"492","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-2f-junts-per-catalunya-alcanza-el-3-y-se-acerca-al-sorpasso-a-erc-que-baja/","1250","30 Jan–1 Feb 2020","2020-02-01","-","6.9","PSOE","PSOE +6.9",0.5,0.5,NA,6.8,0.8,NA,NA,1.1,3.4,NA,NA,3,1.8,NA,0.4,NA,NA,1.5,19.8,0.2,NA,NA,26.7,NA,0.1,13.6,16.9
"493","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-alcanza-el-297-del-voto-ya-decidido_202002025e36d4f20cf2e7657595d56d.html","-","27–31 Jan 2020","2020-01-31","-","9.3","PSOE","PSOE +9.3",NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,NA,29.7,NA,NA,13.5,16.8
"494","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/02/01/ii-barometro-sw-espana-febrero-2020/","1307","27–31 Jan 2020","2020-01-31","-","7.6","PSOE","PSOE +7.6",NA,0.6,NA,4.7,1.1,NA,NA,1,3.8,NA,NA,2.3,2.2,NA,0.4,NA,NA,1.6,19.4,0.3,NA,NA,27,NA,NA,13.7,18.7
"495","Generales","España","Esp.","-","-","Metroscopia","https://www.publico.es/politica/sondeo-metroscopia-bloque-izquierdas-mantiene-fuerza-frente-derechas-psoe-baja.html","4237","13–29 Jan 2020","2020-01-29","-","6.3","PSOE","PSOE +6.3",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,20.5,NA,NA,NA,26.8,NA,NA,13.3,15.3
"496","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-24e-repunte-de-la-derecha-en-la-ultima-semana/","1250","21–23 Jan 2020","2020-01-23","-","6.9","PSOE","PSOE +6.9",0.5,0.5,NA,6.8,0.9,NA,NA,1.2,3.7,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.5,19.4,0.2,NA,NA,26.3,NA,0.1,13.7,17.1
"497","Generales","Madrid, Comunidad de","Mad.","-","-","Sondaxe/La Voz de Galicia","https://www.lavozdegalicia.es/noticia/espana/2020/01/25/opinion-sobre-gobierno-divide-gallegos-dos-bloques-empatados/0003_202001G25P16991.htm","1223","15–22 Jan 2020","2020-01-22","-","1.8","PP","PP +1.8",9.6,NA,NA,3.1,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,30.2,NA,NA,NA,NA,7.6
"498","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20200121/vox-llega-escanos-partido-gobierno-psoe-podemos/461204919_0.html","1100","15–18 Jan 2020","2020-01-18","-","6.5","PSOE","PSOE +6.5",0.5,0.5,NA,5.5,1,NA,NA,1.1,3.6,NA,NA,2.2,2.1,NA,0.4,NA,NA,1.6,21.2,0.3,NA,NA,27.7,NA,0.1,12.5,16.3
"499","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-volveria-ganar-las-elecciones-ampliando-su-margen-con-el-pp-y-vox-ganaria-mas-apoyos_202001195e2459f20cf20f1d1a881bee.html","-","13–17 Jan 2020","2020-01-17","-","10.1","PSOE","PSOE +10.1",NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,30.3,NA,NA,13.6,16.6
"500","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200120/bubd4n2bwbcvfghbhgqoox53sa.html","1000","7–17 Jan 2020","2020-01-17","63.5","4.6","PSOE","PSOE +4.6",0.5,0.5,NA,5.4,1.1,NA,NA,1,3.3,NA,NA,2.6,1.8,NA,0.5,NA,NA,1.5,22.1,0.3,NA,NA,26.7,NA,0.1,13.4,16.1
"501","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-19e-los-bloques-siguen-igualados-con-una-ligera-recuperacion-de-ciudadanos/","2500","13–15 Jan 2020","2020-01-15","-","7.3","PSOE","PSOE +7.3",0.5,0.5,NA,7.2,0.8,NA,NA,1.2,3.7,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.5,19.1,0.2,NA,NA,26.4,NA,0.1,14,16.9
"502","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3271marMT_A.pdf","2929","2–13 Jan 2020","2020-01-13","-","10.5","PSOE","PSOE +10.5",0.5,0.3,NA,6.5,1,NA,NA,1.3,3.9,NA,NA,1.4,1.8,NA,0.1,NA,NA,1.6,19.9,NA,NA,NA,30.4,NA,0.1,13.8,13.4
"503","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-enero-2020/","1097","7–10 Jan 2020","2020-01-10","66.4","6.2","PSOE","PSOE +6.2",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,NA,NA,NA,26.5,NA,NA,15.5,14.4
"504","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-ganaria-las-elecciones-con-mas-votos-que-el-10n-aglutinaria-el-299-de-los-votos_202001125e1b23eb0cf2b262340a155b.html","-","7–10 Jan 2020","2020-01-10","-","9.2","PSOE","PSOE +9.2",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,20.7,NA,NA,NA,29.9,NA,NA,13.3,16.4
"505","Generales","España","Esp.","-","-","GAD3/ABC","https://www.abc.es/espana/abci-cesiones-sanchez-dejan-psoe-109-escanos-y-pp-103-202001120244_noticia.html","1000","7–10 Jan 2020","2020-01-10","-","3.1","PSOE","PSOE +3.1",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,23.2,NA,NA,NA,26.3,NA,NA,12.4,15
"506","Generales","España","Esp.","-","-","Celeste-Tel/eldiario.es","https://www.eldiario.es/politica/Vox-incrementaria-Congreso-Celeste-Tel-investidura_0_984452264.html","1100","2–9 Jan 2020","2020-01-09","64.1","6.7","PSOE","PSOE +6.7",0.5,0.5,NA,6.1,1.3,NA,NA,1.1,3.2,NA,NA,2.8,2,NA,0.4,NA,NA,1.4,20.3,0.3,NA,NA,27,NA,0.1,13.9,16.4
"507","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-9e-vox-da-otro-bocado-al-pp-tras-la-investidura-y-alcanza-el-17-teruel-existe-reforzado-roza-el-30-en-su-provincia/","1250","7–8 Jan 2020","2020-01-08","-","7.5","PSOE","PSOE +7.5",0.5,0.5,NA,6.8,0.8,NA,NA,1.2,3.6,NA,NA,2.7,1.8,NA,0.4,NA,NA,1.5,19.1,0.2,NA,NA,26.6,NA,0.1,14,17.1
"508","Generales","España","Esp.","-","-","SW Demoscopia","http://swdemoscopia.com/2020/01/02/primer-barometro-del-a-o-de-sw-demoscopia/","1304","30 Dec–2 Jan 2020","2020-01-02","-","7.4","PSOE","PSOE +7.4",NA,0.6,NA,4.9,1,NA,NA,1.1,3.7,NA,NA,2.2,2.6,NA,0.4,NA,NA,1.6,19.5,0.3,NA,NA,26.9,NA,NA,13.3,18.6
"509","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-3e2020-subida-de-vox-que-roza-los-60-escanos-y-up-que-roza-los-40/","1250","29 Dec–2 Jan 2020","2020-01-02","-","6.9","PSOE","PSOE +6.9",0.5,0.5,NA,6.6,0.9,NA,NA,1.2,3.4,NA,NA,2.6,1.8,NA,0.4,NA,NA,1.6,19.9,0.3,NA,NA,26.8,NA,0.1,14.2,16.7
"510","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-29d-sigue-el-empate-entre-bloques-bajan-cs-y-vox-suben-up-y-pp/","1250","25–28 Dec 2019","2019-12-28","-","6.2","PSOE","PSOE +6.2",0.5,0.5,NA,6.8,0.8,NA,NA,1.2,3.3,NA,NA,2.6,1.6,NA,0.4,NA,NA,1.6,20.4,0.3,NA,NA,26.6,NA,0.1,13.7,16.2
"511","Generales","España","Esp.","-","-","Sigma Dos/El Mundo","https://www.elmundo.es/espana/2020/01/02/5e0cde3dfdddffaa548b459f.html","1000","26–27 Dec 2019","2019-12-27","-","7.4","PSOE","PSOE +7.4",NA,NA,NA,4.8,NA,NA,NA,NA,3.5,NA,NA,2,2.3,NA,NA,NA,NA,1.6,20.1,NA,NA,NA,27.5,NA,NA,15.4,16
"512","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20191223/vox-superaria-rozaria-escanos-celebrasen-terceras-elecciones/453955181_0.html","2160","20–21 Dec 2019","2019-12-21","-","5.6","PSOE","PSOE +5.6",0.5,0.6,NA,5.8,0.9,NA,NA,1.1,3.8,NA,NA,2.6,2,NA,0.3,NA,NA,1.8,21.6,0.3,NA,NA,27.2,NA,0.1,12.6,16.2
"513","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-19d-vuelve-el-empate-entre-bloques-teruel-existe-continua-siendo-primera-fuerza-en-su-provincia/","1250","17–19 Dec 2019","2019-12-19","-","6.6","PSOE","PSOE +6.6",0.5,0.5,NA,7.3,0.8,NA,NA,1.2,3.3,NA,NA,2.6,1.9,NA,0.4,NA,NA,1.6,20.1,0.3,NA,NA,26.7,NA,0.1,13.4,16.6
"514","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3269marMT_A.pdf","4800","29 Nov–19 Dec 2019","2019-12-19","-","8.3","PSOE","PSOE +8.3",0.5,0.5,NA,5.6,1,NA,NA,1.1,3.6,NA,NA,2.2,2.3,NA,0.4,NA,NA,1.6,20,0.3,NA,NA,28.3,NA,0.1,12.8,15.2
"515","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Dec 2019","2019-12-15","-","4.8","PSOE","PSOE +4.8",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,27.3,NA,NA,13.3,16.3
"516","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20191215/wesbuuc4dbb5rjcl6levueatvy.html","1000","10–13 Dec 2019","2019-12-13","64.9","5.5","PSOE","PSOE +5.5",0.5,0.5,NA,5.8,1.1,NA,NA,1.1,3.5,NA,NA,2.3,2,NA,0.5,NA,NA,1.5,21.6,0.3,NA,NA,27.1,NA,0.1,13.1,15.6
